,id,headline,about,url,modified_date,published_date,primary_tag,secondary_tag
395,p51i5u,Hope continues to toy with the Anfield faithful,"Such is the fatalism on The Kop, there has been a debate over recent days as to what is more painful: the instant slaying of a title dream or or a tortuous strangulation.",https://theage.com.au//sport/soccer/hope-continues-to-toy-with-the-anfield-faithful-20190429-p51i5u.html,2019-04-29T01:09:16Z,2019-04-29T00:55:08Z,EPL,['Liverpool FC']
396,p51i55,Chaos breaks out after controversial Leeds goal against Aston Villa,Leeds missed out on automatic promotion to the EPL as their coach insisted fair play was more important than victory in a crazy match against Aston Villa.,https://theage.com.au//sport/soccer/chaos-breaks-out-after-controversial-leeds-goal-against-aston-villa-20190429-p51i55.html,2019-04-29T04:29:17Z,2019-04-29T00:40:23Z,EPL,[]
397,p51i3y,Liverpool's van Dijk voted best in EPL,Liverpool's Virgil van Dijk has been named the Professional Footballers' Association's Players' Player of the Year for 2019.,https://theage.com.au//sport/soccer/liverpool-s-van-dijk-voted-best-in-epl-20190429-p51i3y.html,2019-04-28T23:01:30Z,2019-04-28T23:01:30Z,EPL,['Liverpool FC']
398,p51i2d,"Manchester City edge closer to title, De Gea gifts Chelsea an Old Trafford draw",Manchester City took another big step towards banking back-to-back English Premier League titles as they scrapped to a 1-0 win at Burnley.,https://theage.com.au//sport/soccer/manchester-city-edge-closer-to-premier-league-title-with-burnley-win-20190429-p51i2d.html,2019-04-28T18:15:37Z,2019-04-28T15:34:02Z,EPL,"['Manchester City', 'Arsenal FC']"
399,p51hwv,"Tottenham lose, Southampton safe in EPL",Tottenham Hotspur still have work to do to secure a top-four spot in the English Premier League after they suffered a surprise 1-0 defeat at home to West Ham.,https://theage.com.au//sport/soccer/tottenham-lose-southampton-safe-in-epl-20190428-p51hwv.html,2019-04-28T02:02:18Z,2019-04-28T02:02:18Z,EPL,[]
400,p51hqy,Liverpool back on top - for now - after putting five past Huddersfield,Liverpool put the pressure back on Manchester City in the race for the Premier League title after they thumped bottom side Huddersfield.,https://theage.com.au//sport/soccer/liverpool-back-on-top-for-now-after-putting-five-past-huddersfield-20190427-p51hqy.html,2019-04-26T23:34:17Z,2019-04-26T23:34:17Z,EPL,[]
401,p51h0v,"City back on top after prevailing in Manchester derby, Arsenal stumble",Manchester City kept the destination of the EPL title in their own hands by beating Manchester United to climb back above Liverpool with three games left.,https://theage.com.au//sport/city-back-on-top-after-prevailing-in-manchester-derby-arsenal-stumble-20190425-p51h0v.html,2019-04-24T22:06:42Z,2019-04-24T21:30:26Z,EPL,[]
402,p51gou,"Southampton score fastest EPL goal but concede in 90th minute, Spurs win",Shane Long wrote his name in the record books when he lobbed the ball calmly over goalkeeper Ben Foster just 7 seconds into the match.,https://theage.com.au//sport/soccer/southampton-score-fastest-epl-goal-but-concede-in-90th-minute-spurs-win-20190424-p51gou.html,2019-04-23T22:49:42Z,2019-04-23T22:49:42Z,EPL,[]
403,p51gfn,"Man United's performance at Everton was 'disrespectful,' says Pogba","Manchester United's players did not respect the club or their fans during Sunday's 4-0 loss at Everton in the Premier League, midfielder Paul Pogba said.",https://theage.com.au//sport/soccer/man-united-s-performance-at-everton-was-disrespectful-says-pogba-20190423-p51gfn.html,2019-04-23T03:47:33Z,2019-04-23T03:47:33Z,EPL,['Manchester United']
404,p51gc8,"Chelsea held by Burnley, denting Champions League hopes","Chelsea have suffered a setback in their push for a Champions League spot, held to a 2-2 draw at home to Burnley in the Premier League.",https://theage.com.au//sport/soccer/chelsea-held-by-burnley-denting-champions-league-hopes-20190423-p51gc8.html,2019-04-22T22:58:35Z,2019-04-22T22:58:35Z,EPL,['UEFA Champions League']
405,p51g0y,"Liverpool back on top, Everton beat Manchester United in 4-0 drubbing","The honeymoon is over for Ole Gunnar Solskjaer, whose Manchester United side suffered a dreadful loss to Everton. Liverpool, meanwhile, reclaimed top spot on the table.",https://theage.com.au//sport/soccer/everton-hand-woeful-manchester-united-a-4-0-premier-league-drubbing-20190422-p51g0y.html,2019-04-21T17:26:07Z,2019-04-21T15:45:40Z,EPL,['Manchester United']
406,p51fx4,"Man City return to the top, Newcastle near safety",Manchester City have exacted a bit of revenge on Tottenham Hotspur and returned to the top of the English Premier League.,https://theage.com.au//sport/soccer/man-city-return-top-newcastle-near-safety-20190421-p51fx4.html,2019-04-21T00:46:39Z,2019-04-21T00:45:00Z,EPL,[]
407,p51fkv,'Enough': Premier League stars back anti-racism social media boycott,Leading English Premier League stars have backed a 24-hour social media boycott in protest at an escalation of incidents of racial abuse online.,https://theage.com.au//sport/soccer/enough-premier-league-stars-back-anti-racism-social-media-boycott-20190419-p51fkv.html,2019-04-18T22:47:22Z,2019-04-18T22:47:22Z,Racism,['EPL']
408,p51ex4,Ryan's Brighton sucked into Premier League relegation scrap,Socceroos goalkeeper Mat Ryan's Brighton & Hove Albion have been dragged into the Premier League's relegation dogfight after a 2-0 home loss to Cardiff City.,https://theage.com.au//sport/soccer/ryan-s-brighton-sucked-into-premier-league-relegation-scrap-20190417-p51ex4.html,2019-04-17T00:27:20Z,2019-04-17T00:27:20Z,EPL,[]
409,p51eig,Freak goal gives Arsenal win at Watford,Arsenal have capitalised on a goalkeeping gaffe from Watford's Ben Foster and a Troy Deeney red card to win 1-0 and move back into the Premier League's top four.,https://theage.com.au//sport/soccer/freak-goal-gives-arsenal-win-at-watford-20190416-p51eig.html,2019-04-15T22:58:23Z,2019-04-15T22:58:23Z,EPL,[]
410,p51e4y,"Premier League goes to the wire as Manchester City, Liverpool post wins",A spectacular strike from Mohamed Salah helped Liverpool maintain their two-point lead over Manchester City in the Premier League title race.,https://theage.com.au//sport/soccer/sterling-stars-for-manchester-city-in-easy-crystal-palace-win-20190415-p51e4y.html,2019-04-14T17:57:08Z,2019-04-14T15:22:26Z,EPL,['Manchester City']
411,p51e09,"Spurs go third, Cardiff near relegation",Lucas Moura has scored a hat-trick as Tottenham Hotspur moved back into third place in the English Premier League thanks to a 4-0 home win over relegated bottom side Huddersfield.,https://theage.com.au//sport/soccer/spurs-go-third-cardiff-near-relegation-20190414-p51e09.html,2019-04-14T02:51:36Z,2019-04-14T02:51:36Z,EPL,[]
412,p51c8f,Hazard serves up goal of the season contender as Chelsea beat West Ham,Eden Hazard's stunning individual performance earned Chelsea a 2-0 win over West Ham United which hoisted them into third spot in the Premier League.,https://theage.com.au//sport/soccer/hazard-serves-up-goal-of-the-season-contender-as-chelsea-beat-west-ham-20190409-p51c8f.html,2019-04-08T22:33:33Z,2019-04-08T22:33:33Z,EPL,[]
413,p51bts,Everton dent Arsenal's hopes with 1-0 win in heated game at Goodison,Everton's Phil Jagielka took advantage of a late recall to score the only goal of the game against Arsenal at Goodison Park.,https://theage.com.au//sport/soccer/everton-dent-arsenal-s-hopes-with-1-0-win-in-heated-game-at-goodison-20190408-p51bts.html,2019-04-07T16:15:36Z,2019-04-07T16:12:37Z,EPL,['Arsenal FC']
414,p51bo4,Aaron Mooy makes young fan's dream a reality,Socceroos star Aaron Mooy has made a young fan's dream come true and scored in Huddersfield Town's Premier League loss to Leicester City within the space of 24 hours.,https://theage.com.au//sport/soccer/aaron-mooy-makes-young-fan-s-dream-a-reality-20190407-p51bo4.html,2019-04-07T01:45:59Z,2019-04-07T01:45:59Z,EPL,[]
415,p51bnr,Ryan's Brighton sunk in FA Cup semi-final,Socceroos No.1 Mat Ryan has missed the chance to become just the sixth Australian to play in the FA Cup final as his Brighton side lost 1-0 to Manchester City in Saturday's semi-final at Wembley.,https://theage.com.au//sport/soccer/ryan-s-brighton-sunk-in-fa-cup-semi-final-20190407-p51bnr.html,2019-04-07T01:29:25Z,2019-04-07T01:29:25Z,FA Cup,['EPL']
416,p51bgg,Salah breaks drought as Liverpool leave it late to reclaim top spot,Late goals by Mohamed Salah and Jordan Henderson earned Liverpool a crucial 3-1 victory at Southampton to move them back to the top of the Premier League on Friday.,https://theage.com.au//sport/salah-breaks-drought-as-liverpool-leave-it-late-to-reclaim-top-spot-20190406-p51bgg.html,2019-04-05T22:12:55Z,2019-04-05T22:03:06Z,EPL,[]
417,p51b5j,Socceroo Ryan chasing FA Cup final glory,Brighton keeper Mat Ryan is just one win away from becoming the sixth Australian to play in the storied English showpiece. But the Seagulls will have to stop Manchester City to get there.,https://theage.com.au//sport/soccer/socceroo-ryan-chasing-fa-cup-final-glory-20190405-p51b5j.html,2019-04-05T00:23:57Z,2019-04-05T00:23:57Z,FA Cup,"['Socceroos', 'EPL']"
418,p51ama,Manchester City back on top with win over Cardiff,Manchester City have beaten Cardiff City 2-0 to move a point clear of Liverpool at the top of the English Premier League with six games remaining.,https://theage.com.au//sport/soccer/manchester-city-back-on-top-with-win-over-cardiff-20190404-p51ama.html,2019-04-03T21:22:47Z,2019-04-03T21:22:35Z,EPL,['Manchester City']
419,p51a6y,"United's top-four hopes dealt a blow in EPL, Fulham relegated",Fulham have become the second side relegated this season while Manchester United's hopes of finishing at the pointy end of the Premier League took a hit.,https://theage.com.au//sport/soccer/united-s-top-four-hopes-dealt-a-blow-in-epl-fulham-relegated-20190403-p51a6y.html,2019-04-02T22:00:41Z,2019-04-02T21:30:09Z,EPL,['Manchester United']
420,p51a6o,Mourinho reopens war of words with 'His Excellency' Pogba,Sacked Manchester United boss Jose Mourinho says he would have been 'sent on vacation' if he had upset record club signing Paul Pogba.,https://theage.com.au//sport/soccer/mourinho-reopens-war-of-words-with-his-excellency-pogba-20190403-p51a6o.html,2019-04-02T20:46:34Z,2019-04-02T20:46:34Z,EPL,['Manchester United']
421,p519wc,Everton probe alleged Pickford incident,Everton say they are investigating after video footage allegedly showing England goalkeeper Jordan Pickford involved in a street fight was widely shared online.,https://theage.com.au//sport/soccer/everton-probe-alleged-pickford-incident-20190402-p519wc.html,2019-04-02T00:22:30Z,2019-04-02T00:22:30Z,EPL,[]
422,p519tw,Arsenal beat Newcastle to go third in EPL,Arsenal have moved above bitter rivals Spurs into third in the Premier League following a 2-0 home win over Newcastle at the Emirates.,https://theage.com.au//sport/soccer/arsenal-beat-newcastle-to-go-third-in-epl-20190402-p519tw.html,2019-04-01T21:21:14Z,2019-04-01T21:21:14Z,EPL,['Arsenal FC']
423,p519iq,Lloris clanger gives Liverpool late title lifeline,Liverpool have snatched a last-gasp winner as they beat Tottenham 2-1 to give themselves a massive boost in their hopes of a first English Premier League title since 1990.,https://theage.com.au//sport/soccer/lloris-clanger-gives-liverpool-late-title-lifeline-20190401-p519iq.html,2019-04-01T01:52:33Z,2019-03-31T22:35:15Z,EPL,"['Liverpool FC', 'Tottenham Hotspur']"
424,p519gu,"Own goal gifts Liverpool win over Spurs, Chelsea stage late comeback",Late goals rescued both Liverpool and Chelsea in the Premier League on Sunday.,https://theage.com.au//sport/soccer/chelsea-stage-thrilling-premier-league-comeback-to-win-away-at-cardiff-20190401-p519gu.html,2019-03-31T17:44:39Z,2019-03-31T16:58:03Z,EPL,['Chelsea FC']
425,p519c3,"Man City back on top, Huddersfield go down","Manchester City have returned with a swagger from the international break, resuming their quest for four trophies with another dominant 2-0 win at Fulham.",https://theage.com.au//sport/soccer/man-city-back-on-top-huddersfield-go-down-20190331-p519c3.html,2019-03-31T01:12:21Z,2019-03-31T01:12:21Z,EPL,[]
426,p518pr,Red Devils reward Solskjaer for his rescue act with permanent job,The move has seemed inevitable for many weeks given the transformation United have made since Ole Gunnar Solskjaer arrived at Old Trafford  on a caretaker basis,https://theage.com.au//sport/soccer/red-devils-reward-solskjaer-for-his-rescue-act-with-permanent-job-20190328-p518pr.html,2019-03-28T09:56:13Z,2019-03-28T09:50:46Z,EPL,['Manchester United']
427,p518cw,Harry Kane eyes career in the NFL to become 'greatest sportsman ever',Harry Kane has revealed he wants to try to make it in the NFL once his soccer career comes to an end and become one of the greatest sportsmen of all time.,https://theage.com.au//sport/nfl/harry-kane-eyes-career-in-the-nfl-to-become-greatest-sportsman-ever-20190328-p518cw.html,2019-03-27T22:05:41Z,2019-03-28T00:00:00Z,EPL,['England']
428,p518cn,Unwanted Premier League record looms for Mooy's Huddersfield,Socceroos midfielder Aaron Mooy's Huddersfield could reach a new low in their woeful English Premier League season if another loss combines with results elsewhere.,https://theage.com.au//sport/soccer/unwanted-premier-league-record-looms-for-mooy-s-huddersfield-20190328-p518cn.html,2019-03-27T21:44:08Z,2019-03-27T21:44:08Z,EPL,[]
429,p514zt,"Liverpool beat Fulham to go top, Everton sink Chelsea",Livewire Sadio Mané scored one goal and played a crucial part in a second as Liverpool reclaimed the Premier League's top spot at Craven Cottage on Sunday.,https://theage.com.au//sport/soccer/liverpool-beat-fulham-to-go-top-of-the-premier-league-20190318-p514zt.html,2019-03-17T20:41:55Z,2019-03-17T16:36:22Z,EPL,['Liverpool FC']
430,p514vr,"Beckham backs Solskjaer, says fans want him to continue",David Beckham has hailed Manchester United caretaker manager Ole Gunnar Solskjaer for his transformation of the club.,https://theage.com.au//sport/soccer/beckham-backs-solskjaer-says-fans-want-him-to-continue-20190317-p514vr.html,2019-03-17T00:27:36Z,2019-03-17T00:27:36Z,EPL,['Manchester United']
431,p514vb,"Burnley in peril, Newcastle grab late draw",Burnley suffered a hammer blow to their Premier League survival hopes as Wes Morgan scored a 90th-minute winner for 10-man Leicester City at Turf Moor.,https://theage.com.au//sport/soccer/burnley-in-peril-newcastle-grab-late-draw-20190317-p514vb.html,2019-03-16T23:23:09Z,2019-03-16T23:23:09Z,EPL,[]
432,p514sx,United urged to write their own chapter against Barcelona,Ole Gunnar Solskjaer has told his Manchester United players to ignore the talk and write their own history in Barcelona.,https://theage.com.au//sport/soccer/united-urged-to-write-their-own-chapter-against-barcelona-20190316-p514sx.html,2019-03-16T06:24:23Z,2019-03-16T06:23:27Z,EPL,['Manchester United']
433,p5136g,"Firmino and Mane fire Liverpool to victory, United taste defeat","Jurgen Klopp's side move to 73 points, one behind City, while Manchester United and Chelsea both dropped points.",https://theage.com.au//sport/soccer/firmino-and-mane-fire-liverpool-to-victory-over-burnley-20190311-p5136g.html,2019-03-10T21:55:35Z,2019-03-10T15:11:55Z,EPL,"['Liverpool FC', 'Chelsea FC', 'Manchester City', 'Manchester United']"
434,p51321,"Sterling Manchester City surge clear, Spurs sunk",Raheem Sterling’s hat-trick in Manchester City’s 3-1 win over Watford lifted the champions four points clear at the top of the EPL.,https://theage.com.au//sport/soccer/sterling-manchester-city-surge-clear-spurs-sunk-20190310-p51321.html,2019-03-10T00:08:39Z,2019-03-10T00:08:39Z,EPL,[]
435,p512tx,Melbourne City owners under investigation from UEFA,"The vice-chairman of Melbourne City may be drawn into a UEFA investigation into the A-League team's parent club, Manchester City.",https://theage.com.au//sport/soccer/melbourne-city-owners-under-investigation-from-uefa-20190308-p512tx.html,2019-03-08T13:11:43Z,2019-03-08T07:19:36Z,Melbourne City,"['Manchester City', 'EPL']"
436,p511s4,"Finally, a genuine EPL title race: so where will it be won and lost?",The bar has been set so high this season that neither Liverpool nor Manchester City should be branded a failure when one of them ultimately falls short.,https://theage.com.au//sport/soccer/finally-a-genuine-epl-title-race-so-where-will-it-be-won-and-lost-20190305-p511s4.html,2019-03-05T00:05:46Z,2019-03-05T00:05:18Z,EPL,"['Liverpool FC', 'Manchester City']"
437,p511iz,Toothless Liverpool frustrated by Everton to stay second,"Merseyside rivals Everton were happy with their efforts in holding title-chasing Liverpool, while Brendan Rodgers tasted defeat in his first match with the Foxes.",https://theage.com.au//sport/soccer/toothless-liverpool-frustrated-by-everton-to-stay-second-20190304-p511iz.html,2019-03-03T20:31:01Z,2019-03-03T20:31:01Z,EPL,"['Liverpool FC', 'Manchester City']"
438,p511eq,"Injury-hit City back on top, Arsenal and Spurs play out dramatic draw",Manchester City picked up injuries to two key players and an important three points in overnight EPL action as the Red Devils cracked the top four.,https://theage.com.au//sport/soccer/chelsea-bounce-back-in-epl-after-cup-woe-20190303-p511eq.html,2019-03-02T20:16:35Z,2019-03-02T20:11:53Z,EPL,"['Manchester City', 'Liverpool FC', 'Arsenal FC', 'Tottenham Hotspur']"
439,p5114f,"Fan pressure hurt Liverpool before, and City can reel them in: Sterling","Former Liverpool forward Raheem Sterling says fan pressure affected the players in their EPL title charge in 2014, but things are different at Manchester City.",https://theage.com.au//sport/soccer/fan-pressure-hurt-liverpool-before-and-city-can-reel-them-in-sterling-20190301-p5114f.html,2019-03-01T00:57:42Z,2019-03-01T00:57:42Z,EPL,"['Manchester City', 'Liverpool FC']"
440,p510iy,"Newcastle edge clear of danger, Rodgers watches Leicester end slump",Socceroos Mat Ryan and Aaron Mooy enjoyed contrasting fortunes as the Premier League's bottom clubs fought for survival.,https://theage.com.au//sport/soccer/newcastle-edge-clear-of-danger-rodgers-watches-leicester-end-slump-20190227-p510iy.html,2019-02-27T00:08:09Z,2019-02-27T00:08:09Z,EPL,[]
441,p510i3,Sarri leaves Arrizabalaga selection up in the air for Spurs clash,Chelsea manager Maurizio Sarri is uncertain if Kepa Arrizabalaga will start their English Premier League match against Tottenham.,https://theage.com.au//sport/soccer/sarri-leaves-arrizabalaga-selection-up-in-the-air-for-spurs-clash-20190227-p510i3.html,2019-02-26T22:35:17Z,2019-02-26T22:35:17Z,EPL,['Chelsea FC']
442,p510gv,Third act: Rodgers makes Premier League return with Leicester,"Having already managed Swansea City and Liverpool in the English top-flight, Brendan Rodgers has been named manager of the Foxes.",https://theage.com.au//sport/soccer/third-act-rodgers-makes-premier-league-return-with-leicester-20190227-p510gv.html,2019-02-26T20:58:17Z,2019-02-26T20:31:25Z,EPL,[]
443,p510cl,EPL giants Liverpool could face Melbourne Victory at MCG this year,"Liverpool could play at the MCG only weeks after the end of the Premier League season, although the Reds could also be heading to the US.",https://theage.com.au//sport/soccer/epl-giants-liverpool-could-face-melbourne-victory-at-mcg-this-year-20190226-p510cl.html,2019-02-26T04:17:34Z,2019-02-26T04:10:47Z,Melbourne Victory,"['Liverpool FC', 'Melbourne', 'EPL']"
444,p510at,Chelsea keeper Kepa fined one weeks' wages over Wembley row,Chelsea's under-fire manager and defiant goalkeeper are attempting to put the infamous incident from the League Cup final behind them.,https://theage.com.au//sport/soccer/chelsea-keeper-kepa-fined-one-weeks-wages-over-wembley-row-20190226-p510at.html,2019-02-26T01:47:47Z,2019-02-26T01:47:47Z,EPL,"['Chelsea FC', 'Manchester City']"
445,p5107h,Freefall: Concerns for Mat Ryan's Brighton after EPL slump,"Sitting pretty in the top half of the table in December, Brighton are currently in 16th, just three points from safety.",https://theage.com.au//sport/freefall-concerns-for-mat-ryan-s-brighton-after-epl-slump-20190226-p5107h.html,2019-02-26T00:59:09Z,2019-02-26T00:59:09Z,EPL,[]
446,p50zyp,"Liverpool top the table with United draw, Arsenal beat Southampton",Liverpool claim the Premier League lead after holding Manchester United to a draw in a scrappy affair at Old Trafford.,https://theage.com.au//sport/soccer/liverpool-go-top-of-the-table-with-united-draw-arsenal-beat-southampton-20190225-p50zyp.html,2019-02-24T20:27:17Z,2019-02-24T16:25:54Z,EPL,"['Liverpool FC', 'Arsenal FC', 'Manchester United']"
447,p50zux,"Spurs' hopes crash at Burnley, Huddersfield lose again",Tottenham's plans to put pressure on top two sides Manchester City and Liverpool was left in disarray at Burnley.,https://theage.com.au//sport/soccer/spurs-hopes-crash-at-burnley-huddersfield-lose-again-20190224-p50zux.html,2019-02-23T21:24:17Z,2019-02-23T21:24:17Z,EPL,"['Tottenham Hotspur', 'Manchester City', 'Liverpool FC']"
448,p50z9w,"Cardiff's Sala deal is invalid, claim lawyers",Emiliano Sala signed a potentially invalid contract with Cardiff City in the days before he died when his light aircraft crashed.,https://theage.com.au//sport/soccer/cardiff-s-sala-deal-is-invalid-claim-lawyers-20190221-p50z9w.html,2019-02-21T01:10:27Z,2019-02-21T01:10:27Z,EPL,[]
449,p50yo3,Liverpool fans want EPL title over Champions League: Klopp,"The Reds host Bayern Munich in a Champions League round of 16 clash on Wednesday, but their manager knows fans are dreaming of a different trophy.",https://theage.com.au//sport/soccer/liverpool-fans-want-epl-title-over-champions-league-klopp-20190219-p50yo3.html,2019-02-19T01:03:54Z,2019-02-19T01:03:54Z,UEFA Champions League,"['Liverpool FC', 'Bayern Munich', 'EPL']"
450,p50yby,Cardiff may sue Nantes for negligence over Sala,Cardiff City could launch a negligence claim against Nantes as soon as this week if an official report finds Emiliano Sala was flown to his death by a pilot who did not have the correct licence.,https://theage.com.au//sport/soccer/cardiff-may-sue-nantes-for-negligence-over-sala-20190217-p50yby.html,2019-02-17T02:52:33Z,2019-02-16T23:59:23Z,EPL,[]
451,p50ybl,Manchester City finally end Newport's dream FA Cup run,"Newport County, who are ranked 82 places below City in English football's standings, gave the Premier League giants a fright in their fifth-round stoush.",https://theage.com.au//sport/soccer/manchester-city-finally-end-newport-s-dream-fa-cup-run-20190217-p50ybl.html,2019-02-16T21:05:25Z,2019-02-16T21:05:25Z,FA Cup,"['Manchester City', 'EPL']"
452,p50xy4,Manchester United's $35 million decision to sack Jose Mourinho,"The Premier League giants have released their financial figures, including the full cost of their decision to sever ties with the Portuguese manager.",https://theage.com.au//sport/soccer/manchester-united-s-35-million-decision-to-sack-jose-mourinho-20190215-p50xy4.html,2019-02-14T23:43:16Z,2019-02-14T23:43:16Z,EPL,['Manchester United']
453,p50xr5,United must be ruthless to address squad littered with passengers,"Sir Alex Ferguson once described United as ""a bus that waits for no man"" but, in recent years, it has become a bus that keeps acquiring passengers who never get off.",https://theage.com.au//sport/soccer/united-must-be-ruthless-to-address-squad-littered-with-passengers-20190214-p50xr5.html,2019-02-14T01:39:59Z,2019-02-14T01:39:59Z,EPL,"['Opinion', 'Manchester United']"
454,p50xee,Cardiff to pay Sala transfer fee to Nantes 'if obliged',Cardiff City boss Mehmet Dalman says there are some 'anomalies' surrounding the tragic case of Emiliano Sala as the saga over his transfer fee rolls on.,https://theage.com.au//sport/soccer/cardiff-to-pay-sala-transfer-fee-to-nantes-if-obliged-20190213-p50xee.html,2019-02-12T20:53:13Z,2019-02-12T20:49:27Z,EPL,[]
455,p50x7w,Sarri's Chelsea fate hanging on crucial fortnight,"Maurizio Sarri's fate as Chelsea head coach is set to be decided in the next fortnight, as the Italian faces an uphill battle to stop his players giving up on him.",https://theage.com.au//sport/soccer/sarri-s-chelsea-fate-hanging-on-crucial-fortnight-20190212-p50x7w.html,2019-02-12T01:25:45Z,2019-02-12T01:25:45Z,EPL,[]
456,p50x60,Boly heads dramatic equaliser as Wolves draw with Newcastle,Newcastle were seconds away from a badly-needed three points before Wolverhampton snatched a dramatic late equaliser.,https://theage.com.au//sport/soccer/boly-heads-dramatic-equaliser-as-wolves-draw-with-newcastle-20190212-p50x60.html,2019-02-11T23:39:52Z,2019-02-11T23:39:52Z,EPL,[]
457,p50ww9,"Manchester City destroy Chelsea 6-0, Tottenham down Leicester",Manchester City's on-fire striker Sergio Aguero has struck his second hat-trick in a week as the champions ruthlessly destroyed woeful Chelsea.,https://theage.com.au//sport/soccer/tottenham-down-leicester-to-stay-in-premier-league-title-hunt-20190211-p50ww9.html,2019-02-10T20:38:00Z,2019-02-10T15:46:19Z,EPL,['Tottenham Hotspur']
458,p50wt3,Southampton fans facing bans for disgraceful Sala taunts,"Southampton have released a statement condemning the two fans, who were detained by police.",https://theage.com.au//sport/soccer/southampton-fans-facing-bans-for-disgraceful-sala-taunts-20190210-p50wt3.html,2019-02-10T00:03:12Z,2019-02-10T00:03:12Z,EPL,[]
459,p50ws8,Liverpool cruise back to EPL summit as United's surge continues,"After showing some nerves in their title tilt, the Reds are back on track and back atop the table following a comfortable victory over Bournemouth.",https://theage.com.au//sport/soccer/liverpool-cruise-back-to-epl-summit-as-united-s-surge-continues-20190210-p50ws8.html,2019-02-09T22:15:48Z,2019-02-09T20:29:37Z,EPL,"['Liverpool FC', 'Manchester United', 'Manchester City']"
460,p50w84,Cardiff shocked as Nantes demand £15 million Sala fee,Cardiff City have been dragged into a legal row with Nantes over the Emiliano Sala tragedy after the French club sent a demand for full payment for the £15 million deal.,https://theage.com.au//sport/soccer/cardiff-shocked-as-nantes-demand-15-million-sala-fee-20190207-p50w84.html,2019-02-07T00:35:58Z,2019-02-07T00:03:43Z,EPL,[]
461,p50w7l,City go back to the top of the Premier League with win over Everton,Champions Manchester City have returned to the top of the English Premier League with a 2-0 win over Everton at Goodison Park.,https://theage.com.au//sport/soccer/city-go-back-to-the-top-of-the-premier-league-with-win-over-everton-20190207-p50w7l.html,2019-02-06T23:21:09Z,2019-02-06T22:54:08Z,EPL,[]
462,p50w6t,West Ham investigate fan abuse of Liverpool star Salah,West Ham United have opened an investigation into alleged racial abuse of Liverpool's Mohamed Salah during the clubs' 1-1 English Premier League draw.,https://theage.com.au//sport/soccer/west-ham-investigate-fan-abuse-of-liverpool-star-salah-20190207-p50w6t.html,2019-02-07T01:04:53Z,2019-02-06T21:24:36Z,EPL,[]
463,p50vzw,Guardiola expects EPL title race to climax in final-days drama,Manchester City can return to the Premier League summit with victory over Everton on Thursday morning but Pep Guardiola tips the title race to go to the wire.,https://theage.com.au//sport/soccer/guardiola-expects-epl-title-race-to-climax-in-final-days-drama-20190206-p50vzw.html,2019-02-06T01:00:40Z,2019-02-06T01:00:40Z,EPL,"['Manchester City', 'Liverpool FC']"
464,p50vws,Jose Mourinho cops tax fraud fine to avoid jail time in Spain,"Jose Mourinho has accepted a one-year prison sentence for defrauding the Spanish state, but he will pay a fine to avoid jail.",https://theage.com.au//sport/soccer/jose-mourinho-cops-tax-fraud-fine-to-avoid-jail-time-in-spain-20190206-p50vws.html,2019-02-05T19:39:12Z,2019-02-05T13:17:06Z,Spain,"['Real Madrid', 'Tax avoidance', 'EPL']"
465,p50vp4,EPL leaders Liverpool drop more points in West Ham draw,Manchester City can reclaim the lead at the top of the Premier League after the Reds drew for the second straight game.,https://theage.com.au//sport/soccer/epl-leaders-liverpool-drop-more-points-in-west-ham-draw-20190205-p50vp4.html,2019-02-04T23:34:11Z,2019-02-04T22:19:22Z,EPL,['Liverpool FC']
466,p50vo7,Body found in Emiliano Sala's missing plane,A body is visible in seabed video footage of the wreckage of the plane which crashed in the English Channel.,https://theage.com.au//sport/soccer/body-found-in-emiliano-sala-s-missing-plane-20190205-p50vo7.html,2019-02-04T15:51:31Z,2019-02-04T15:51:31Z,EPL,"['Air accident', 'UK']"
467,p50vgs,Liverpool can handle pressure of EPL title tilt: Klopp,"Jurgen Klopp acknowledges there will be some nerves in the run home, but says his Reds have already shown they can deal with pressure situations.",https://theage.com.au//sport/soccer/liverpool-can-handle-pressure-of-epl-title-tilt-klopp-20190204-p50vgs.html,2019-02-04T00:16:37Z,2019-02-04T00:16:37Z,EPL,['Liverpool FC']
468,p50vh4,Wreckage of plane carrying Emiliano Sala found,Sala was on the way to Britain from France to join Cardiff City when his plane mysteriously crashed on January 21.,https://theage.com.au//world/europe/wreckage-of-plane-carrying-emiliano-sala-found-20190204-p50vh4.html,2019-02-04T02:38:51Z,2019-02-03T23:33:57Z,Tragedy,"['UK', 'France', 'EPL']"
469,p50vgm,"Aguero hits three as City sink Arsenal, United roll on","Manchester City have kept the pressure on leaders Liverpool, while cross-town rivals United also closed in on the top four.",https://theage.com.au//sport/soccer/aguero-hits-three-as-city-sink-arsenal-united-roll-on-20190204-p50vgm.html,2019-02-03T21:26:04Z,2019-02-03T20:40:39Z,EPL,"['Manchester City', 'Arsenal FC', 'Manchester United']"
470,p50vg8,Early Rashford strike sees Manchester United edge out Leicester City,A first-half Marcus Rashford strike was enough to give Manchester United the edge over  Leicester City at King Power Stadium on Sunday.,https://theage.com.au//sport/soccer/early-rashford-strike-sees-manchester-united-edge-out-leicester-city-20190204-p50vg8.html,2019-02-03T17:27:33Z,2019-02-03T16:20:43Z,EPL,['Manchester United']
